[DMH_INCIDENT].[FechaHoraID].[FechaHoraID].[MEMBER_UNIQUE_NAME],[DMH_INCIDENT].[FechaHoraID].[FechaHoraID].[MEMBER_CAPTION],[Measures].[SumaIncidentes]
[DMH_INCIDENT].[FechaHoraID].&[2020011609],2020011609,389
[DMH_INCIDENT].[FechaHoraID].&[2020011610],2020011610,484
[DMH_INCIDENT].[FechaHoraID].&[2020011611],2020011611,428
[DMH_INCIDENT].[FechaHoraID].&[2020011612],2020011612,431
[DMH_INCIDENT].[FechaHoraID].&[2020011613],2020011613,466
[DMH_INCIDENT].[FechaHoraID].&[2020011614],2020011614,485
[DMH_INCIDENT].[FechaHoraID].&[2020011615],2020011615,502
[DMH_INCIDENT].[FechaHoraID].&[2020011616],2020011616,491
[DMH_INCIDENT].[FechaHoraID].&[2020011617],2020011617,442
[DMH_INCIDENT].[FechaHoraID].&[2020011618],2020011618,512
[DMH_INCIDENT].[FechaHoraID].&[2020011619],2020011619,553
[DMH_INCIDENT].[FechaHoraID].&[2020011620],2020011620,516
[DMH_INCIDENT].[FechaHoraID].&[2020011621],2020011621,544
[DMH_INCIDENT].[FechaHoraID].&[2020011622],2020011622,573
[DMH_INCIDENT].[FechaHoraID].&[2020011623],2020011623,468
[DMH_INCIDENT].[FechaHoraID].&[2020011700],2020011700,382
[DMH_INCIDENT].[FechaHoraID].&[2020011701],2020011701,271
[DMH_INCIDENT].[FechaHoraID].&[2020011702],2020011702,230
[DMH_INCIDENT].[FechaHoraID].&[2020011703],2020011703,174
[DMH_INCIDENT].[FechaHoraID].&[2020011704],2020011704,138
[DMH_INCIDENT].[FechaHoraID].&[2020011705],2020011705,114
[DMH_INCIDENT].[FechaHoraID].&[2020011706],2020011706,244
[DMH_INCIDENT].[FechaHoraID].&[2020011707],2020011707,288
[DMH_INCIDENT].[FechaHoraID].&[2020011708],2020011708,340
[DMH_INCIDENT].[FechaHoraID].&[2020011709],2020011709,434
[DMH_INCIDENT].[FechaHoraID].&[2020011710],2020011710,472
[DMH_INCIDENT].[FechaHoraID].&[2020011711],2020011711,487
[DMH_INCIDENT].[FechaHoraID].&[2020011712],2020011712,477
[DMH_INCIDENT].[FechaHoraID].&[2020011713],2020011713,502
[DMH_INCIDENT].[FechaHoraID].&[2020011714],2020011714,571
[DMH_INCIDENT].[FechaHoraID].&[2020011715],2020011715,557
[DMH_INCIDENT].[FechaHoraID].&[2020011716],2020011716,584
[DMH_INCIDENT].[FechaHoraID].&[2020011717],2020011717,561
[DMH_INCIDENT].[FechaHoraID].&[2020011718],2020011718,584
[DMH_INCIDENT].[FechaHoraID].&[2020011719],2020011719,624
[DMH_INCIDENT].[FechaHoraID].&[2020011720],2020011720,630
[DMH_INCIDENT].[FechaHoraID].&[2020011721],2020011721,706
[DMH_INCIDENT].[FechaHoraID].&[2020011722],2020011722,793
[DMH_INCIDENT].[FechaHoraID].&[2020011723],2020011723,745
[DMH_INCIDENT].[FechaHoraID].&[2020011800],2020011800,662
[DMH_INCIDENT].[FechaHoraID].&[2020011801],2020011801,610
[DMH_INCIDENT].[FechaHoraID].&[2020011802],2020011802,601
[DMH_INCIDENT].[FechaHoraID].&[2020011803],2020011803,477
[DMH_INCIDENT].[FechaHoraID].&[2020011804],2020011804,318
[DMH_INCIDENT].[FechaHoraID].&[2020011805],2020011805,261
[DMH_INCIDENT].[FechaHoraID].&[2020011806],2020011806,260
[DMH_INCIDENT].[FechaHoraID].&[2020011807],2020011807,268
[DMH_INCIDENT].[FechaHoraID].&[2020011808],2020011808,346
[DMH_INCIDENT].[FechaHoraID].&[2020011809],2020011809,453
[DMH_INCIDENT].[FechaHoraID].&[2020011810],2020011810,428
[DMH_INCIDENT].[FechaHoraID].&[2020011811],2020011811,483
[DMH_INCIDENT].[FechaHoraID].&[2020011812],2020011812,461
[DMH_INCIDENT].[FechaHoraID].&[2020011813],2020011813,471
[DMH_INCIDENT].[FechaHoraID].&[2020011814],2020011814,500
[DMH_INCIDENT].[FechaHoraID].&[2020011815],2020011815,483
[DMH_INCIDENT].[FechaHoraID].&[2020011816],2020011816,493
[DMH_INCIDENT].[FechaHoraID].&[2020011817],2020011817,560
[DMH_INCIDENT].[FechaHoraID].&[2020011818],2020011818,587
[DMH_INCIDENT].[FechaHoraID].&[2020011819],2020011819,697
[DMH_INCIDENT].[FechaHoraID].&[2020011820],2020011820,730
[DMH_INCIDENT].[FechaHoraID].&[2020011821],2020011821,740
[DMH_INCIDENT].[FechaHoraID].&[2020011822],2020011822,883
[DMH_INCIDENT].[FechaHoraID].&[2020011823],2020011823,871
[DMH_INCIDENT].[FechaHoraID].&[2020011900],2020011900,857
[DMH_INCIDENT].[FechaHoraID].&[2020011901],2020011901,864
[DMH_INCIDENT].[FechaHoraID].&[2020011902],2020011902,926
[DMH_INCIDENT].[FechaHoraID].&[2020011903],2020011903,848
[DMH_INCIDENT].[FechaHoraID].&[2020011904],2020011904,577
[DMH_INCIDENT].[FechaHoraID].&[2020011905],2020011905,467
[DMH_INCIDENT].[FechaHoraID].&[2020011906],2020011906,391
[DMH_INCIDENT].[FechaHoraID].&[2020011907],2020011907,357
[DMH_INCIDENT].[FechaHoraID].&[2020011908],2020011908,380
[DMH_INCIDENT].[FechaHoraID].&[2020011909],2020011909,419
[DMH_INCIDENT].[FechaHoraID].&[2020011910],2020011910,477
[DMH_INCIDENT].[FechaHoraID].&[2020011911],2020011911,465
[DMH_INCIDENT].[FechaHoraID].&[2020011912],2020011912,433
[DMH_INCIDENT].[FechaHoraID].&[2020011913],2020011913,465
[DMH_INCIDENT].[FechaHoraID].&[2020011914],2020011914,526
[DMH_INCIDENT].[FechaHoraID].&[2020011915],2020011915,446
[DMH_INCIDENT].[FechaHoraID].&[2020011916],2020011916,514
[DMH_INCIDENT].[FechaHoraID].&[2020011917],2020011917,566
[DMH_INCIDENT].[FechaHoraID].&[2020011918],2020011918,560
[DMH_INCIDENT].[FechaHoraID].&[2020011919],2020011919,736
[DMH_INCIDENT].[FechaHoraID].&[2020011920],2020011920,723
[DMH_INCIDENT].[FechaHoraID].&[2020011921],2020011921,773
[DMH_INCIDENT].[FechaHoraID].&[2020011922],2020011922,778
[DMH_INCIDENT].[FechaHoraID].&[2020011923],2020011923,639
[DMH_INCIDENT].[FechaHoraID].&[2020012000],2020012000,474
[DMH_INCIDENT].[FechaHoraID].&[2020012001],2020012001,301
[DMH_INCIDENT].[FechaHoraID].&[2020012002],2020012002,233
[DMH_INCIDENT].[FechaHoraID].&[2020012003],2020012003,172
[DMH_INCIDENT].[FechaHoraID].&[2020012004],2020012004,122
[DMH_INCIDENT].[FechaHoraID].&[2020012005],2020012005,116
[DMH_INCIDENT].[FechaHoraID].&[2020012006],2020012006,226
[DMH_INCIDENT].[FechaHoraID].&[2020012007],2020012007,250
[DMH_INCIDENT].[FechaHoraID].&[2020012008],2020012008,340
[DMH_INCIDENT].[FechaHoraID].&[2020012009],2020012009,453
[DMH_INCIDENT].[FechaHoraID].&[2020012010],2020012010,492
[DMH_INCIDENT].[FechaHoraID].&[2020012011],2020012011,520
[DMH_INCIDENT].[FechaHoraID].&[2020012012],2020012012,490
[DMH_INCIDENT].[FechaHoraID].&[2020012013],2020012013,514
[DMH_INCIDENT].[FechaHoraID].&[2020012014],2020012014,525
[DMH_INCIDENT].[FechaHoraID].&[2020012015],2020012015,541
[DMH_INCIDENT].[FechaHoraID].&[2020012016],2020012016,508
[DMH_INCIDENT].[FechaHoraID].&[2020012017],2020012017,435
[DMH_INCIDENT].[FechaHoraID].&[2020012018],2020012018,479
[DMH_INCIDENT].[FechaHoraID].&[2020012019],2020012019,521
[DMH_INCIDENT].[FechaHoraID].&[2020012020],2020012020,532
[DMH_INCIDENT].[FechaHoraID].&[2020012021],2020012021,477
[DMH_INCIDENT].[FechaHoraID].&[2020012022],2020012022,434
[DMH_INCIDENT].[FechaHoraID].&[2020012023],2020012023,332
[DMH_INCIDENT].[FechaHoraID].&[2020012100],2020012100,266
[DMH_INCIDENT].[FechaHoraID].&[2020012101],2020012101,196
[DMH_INCIDENT].[FechaHoraID].&[2020012102],2020012102,152
[DMH_INCIDENT].[FechaHoraID].&[2020012103],2020012103,123
[DMH_INCIDENT].[FechaHoraID].&[2020012104],2020012104,83
[DMH_INCIDENT].[FechaHoraID].&[2020012105],2020012105,107
[DMH_INCIDENT].[FechaHoraID].&[2020012106],2020012106,192
[DMH_INCIDENT].[FechaHoraID].&[2020012107],2020012107,244
[DMH_INCIDENT].[FechaHoraID].&[2020012108],2020012108,308
[DMH_INCIDENT].[FechaHoraID].&[2020012109],2020012109,387
[DMH_INCIDENT].[FechaHoraID].&[2020012110],2020012110,446
[DMH_INCIDENT].[FechaHoraID].&[2020012111],2020012111,424
[DMH_INCIDENT].[FechaHoraID].&[2020012112],2020012112,485
[DMH_INCIDENT].[FechaHoraID].&[2020012113],2020012113,415
[DMH_INCIDENT].[FechaHoraID].&[2020012114],2020012114,512
[DMH_INCIDENT].[FechaHoraID].&[2020012115],2020012115,460
[DMH_INCIDENT].[FechaHoraID].&[2020012116],2020012116,449
[DMH_INCIDENT].[FechaHoraID].&[2020012117],2020012117,410
[DMH_INCIDENT].[FechaHoraID].&[2020012118],2020012118,478
[DMH_INCIDENT].[FechaHoraID].&[2020012119],2020012119,485
[DMH_INCIDENT].[FechaHoraID].&[2020012120],2020012120,491
[DMH_INCIDENT].[FechaHoraID].&[2020012121],2020012121,432
[DMH_INCIDENT].[FechaHoraID].&[2020012122],2020012122,377
[DMH_INCIDENT].[FechaHoraID].&[2020012123],2020012123,341
[DMH_INCIDENT].[FechaHoraID].&[2020012200],2020012200,255
[DMH_INCIDENT].[FechaHoraID].&[2020012201],2020012201,176
[DMH_INCIDENT].[FechaHoraID].&[2020012202],2020012202,142
[DMH_INCIDENT].[FechaHoraID].&[2020012203],2020012203,126
[DMH_INCIDENT].[FechaHoraID].&[2020012204],2020012204,86
[DMH_INCIDENT].[FechaHoraID].&[2020012205],2020012205,112
[DMH_INCIDENT].[FechaHoraID].&[2020012206],2020012206,216
[DMH_INCIDENT].[FechaHoraID].&[2020012207],2020012207,285
[DMH_INCIDENT].[FechaHoraID].&[2020012208],2020012208,320
[DMH_INCIDENT].[FechaHoraID].&[2020012209],2020012209,403
[DMH_INCIDENT].[FechaHoraID].&[2020012210],2020012210,488
[DMH_INCIDENT].[FechaHoraID].&[2020012211],2020012211,461
[DMH_INCIDENT].[FechaHoraID].&[2020012212],2020012212,442
[DMH_INCIDENT].[FechaHoraID].&[2020012213],2020012213,444
[DMH_INCIDENT].[FechaHoraID].&[2020012214],2020012214,519
[DMH_INCIDENT].[FechaHoraID].&[2020012215],2020012215,467
[DMH_INCIDENT].[FechaHoraID].&[2020012216],2020012216,472
[DMH_INCIDENT].[FechaHoraID].&[2020012217],2020012217,431
[DMH_INCIDENT].[FechaHoraID].&[2020012218],2020012218,490
[DMH_INCIDENT].[FechaHoraID].&[2020012219],2020012219,500
[DMH_INCIDENT].[FechaHoraID].&[2020012220],2020012220,511
[DMH_INCIDENT].[FechaHoraID].&[2020012221],2020012221,484
[DMH_INCIDENT].[FechaHoraID].&[2020012222],2020012222,492
[DMH_INCIDENT].[FechaHoraID].&[2020012223],2020012223,401
[DMH_INCIDENT].[FechaHoraID].&[2020012300],2020012300,364
[DMH_INCIDENT].[FechaHoraID].&[2020012301],2020012301,364
[DMH_INCIDENT].[FechaHoraID].&[2020012302],2020012302,267
[DMH_INCIDENT].[FechaHoraID].&[2020012303],2020012303,236
[DMH_INCIDENT].[FechaHoraID].&[2020012304],2020012304,150
[DMH_INCIDENT].[FechaHoraID].&[2020012305],2020012305,103
[DMH_INCIDENT].[FechaHoraID].&[2020012306],2020012306,203
[DMH_INCIDENT].[FechaHoraID].&[2020012307],2020012307,234
[DMH_INCIDENT].[FechaHoraID].&[2020012308],2020012308,325
[DMH_INCIDENT].[FechaHoraID].&[2020012309],2020012309,464
[DMH_INCIDENT].[FechaHoraID].&[2020012310],2020012310,484
[DMH_INCIDENT].[FechaHoraID].&[2020012311],2020012311,454
[DMH_INCIDENT].[FechaHoraID].&[2020012312],2020012312,485
[DMH_INCIDENT].[FechaHoraID].&[2020012313],2020012313,465
[DMH_INCIDENT].[FechaHoraID].&[2020012314],2020012314,513
[DMH_INCIDENT].[FechaHoraID].&[2020012315],2020012315,454
[DMH_INCIDENT].[FechaHoraID].&[2020012316],2020012316,470
[DMH_INCIDENT].[FechaHoraID].&[2020012317],2020012317,442
[DMH_INCIDENT].[FechaHoraID].&[2020012318],2020012318,510
[DMH_INCIDENT].[FechaHoraID].&[2020012319],2020012319,556
[DMH_INCIDENT].[FechaHoraID].&[2020012320],2020012320,563
[DMH_INCIDENT].[FechaHoraID].&[2020012321],2020012321,547
[DMH_INCIDENT].[FechaHoraID].&[2020012322],2020012322,596
[DMH_INCIDENT].[FechaHoraID].&[2020012323],2020012323,445
[DMH_INCIDENT].[FechaHoraID].&[2020012400],2020012400,386
[DMH_INCIDENT].[FechaHoraID].&[2020012401],2020012401,238
[DMH_INCIDENT].[FechaHoraID].&[2020012402],2020012402,242
[DMH_INCIDENT].[FechaHoraID].&[2020012403],2020012403,207
[DMH_INCIDENT].[FechaHoraID].&[2020012404],2020012404,131
[DMH_INCIDENT].[FechaHoraID].&[2020012405],2020012405,107
[DMH_INCIDENT].[FechaHoraID].&[2020012406],2020012406,224
[DMH_INCIDENT].[FechaHoraID].&[2020012407],2020012407,239
[DMH_INCIDENT].[FechaHoraID].&[2020012408],2020012408,325
[DMH_INCIDENT].[FechaHoraID].&[2020012409],2020012409,430
[DMH_INCIDENT].[FechaHoraID].&[2020012410],2020012410,444
[DMH_INCIDENT].[FechaHoraID].&[2020012411],2020012411,467
[DMH_INCIDENT].[FechaHoraID].&[2020012412],2020012412,456
[DMH_INCIDENT].[FechaHoraID].&[2020012413],2020012413,547
[DMH_INCIDENT].[FechaHoraID].&[2020012414],2020012414,544
[DMH_INCIDENT].[FechaHoraID].&[2020012415],2020012415,530
[DMH_INCIDENT].[FechaHoraID].&[2020012416],2020012416,538
[DMH_INCIDENT].[FechaHoraID].&[2020012417],2020012417,555
[DMH_INCIDENT].[FechaHoraID].&[2020012418],2020012418,603
[DMH_INCIDENT].[FechaHoraID].&[2020012419],2020012419,628
[DMH_INCIDENT].[FechaHoraID].&[2020012420],2020012420,656
[DMH_INCIDENT].[FechaHoraID].&[2020012421],2020012421,686
[DMH_INCIDENT].[FechaHoraID].&[2020012422],2020012422,706
[DMH_INCIDENT].[FechaHoraID].&[2020012423],2020012423,661
[DMH_INCIDENT].[FechaHoraID].&[2020012500],2020012500,678
[DMH_INCIDENT].[FechaHoraID].&[2020012501],2020012501,584
[DMH_INCIDENT].[FechaHoraID].&[2020012502],2020012502,536
[DMH_INCIDENT].[FechaHoraID].&[2020012503],2020012503,431
[DMH_INCIDENT].[FechaHoraID].&[2020012504],2020012504,302
[DMH_INCIDENT].[FechaHoraID].&[2020012505],2020012505,191
[DMH_INCIDENT].[FechaHoraID].&[2020012506],2020012506,238
[DMH_INCIDENT].[FechaHoraID].&[2020012507],2020012507,302
[DMH_INCIDENT].[FechaHoraID].&[2020012508],2020012508,333
[DMH_INCIDENT].[FechaHoraID].&[2020012509],2020012509,451
[DMH_INCIDENT].[FechaHoraID].&[2020012510],2020012510,458
[DMH_INCIDENT].[FechaHoraID].&[2020012511],2020012511,426
[DMH_INCIDENT].[FechaHoraID].&[2020012512],2020012512,452
[DMH_INCIDENT].[FechaHoraID].&[2020012513],2020012513,437
[DMH_INCIDENT].[FechaHoraID].&[2020012514],2020012514,517
[DMH_INCIDENT].[FechaHoraID].&[2020012515],2020012515,472
[DMH_INCIDENT].[FechaHoraID].&[2020012516],2020012516,445
[DMH_INCIDENT].[FechaHoraID].&[2020012517],2020012517,481
[DMH_INCIDENT].[FechaHoraID].&[2020012518],2020012518,534
[DMH_INCIDENT].[FechaHoraID].&[2020012519],2020012519,627
[DMH_INCIDENT].[FechaHoraID].&[2020012520],2020012520,731
[DMH_INCIDENT].[FechaHoraID].&[2020012521],2020012521,758
[DMH_INCIDENT].[FechaHoraID].&[2020012522],2020012522,857
[DMH_INCIDENT].[FechaHoraID].&[2020012523],2020012523,827
[DMH_INCIDENT].[FechaHoraID].&[2020012600],2020012600,861
[DMH_INCIDENT].[FechaHoraID].&[2020012601],2020012601,779
[DMH_INCIDENT].[FechaHoraID].&[2020012602],2020012602,867
[DMH_INCIDENT].[FechaHoraID].&[2020012603],2020012603,845
[DMH_INCIDENT].[FechaHoraID].&[2020012604],2020012604,578
[DMH_INCIDENT].[FechaHoraID].&[2020012605],2020012605,391
[DMH_INCIDENT].[FechaHoraID].&[2020012606],2020012606,390
[DMH_INCIDENT].[FechaHoraID].&[2020012607],2020012607,331
[DMH_INCIDENT].[FechaHoraID].&[2020012608],2020012608,360
[DMH_INCIDENT].[FechaHoraID].&[2020012609],2020012609,428
[DMH_INCIDENT].[FechaHoraID].&[2020012610],2020012610,449
[DMH_INCIDENT].[FechaHoraID].&[2020012611],2020012611,446
[DMH_INCIDENT].[FechaHoraID].&[2020012612],2020012612,458
[DMH_INCIDENT].[FechaHoraID].&[2020012613],2020012613,444
[DMH_INCIDENT].[FechaHoraID].&[2020012614],2020012614,488
[DMH_INCIDENT].[FechaHoraID].&[2020012615],2020012615,455
[DMH_INCIDENT].[FechaHoraID].&[2020012616],2020012616,477
[DMH_INCIDENT].[FechaHoraID].&[2020012617],2020012617,502
[DMH_INCIDENT].[FechaHoraID].&[2020012618],2020012618,585
[DMH_INCIDENT].[FechaHoraID].&[2020012619],2020012619,711
[DMH_INCIDENT].[FechaHoraID].&[2020012620],2020012620,670
[DMH_INCIDENT].[FechaHoraID].&[2020012621],2020012621,708
[DMH_INCIDENT].[FechaHoraID].&[2020012622],2020012622,728
[DMH_INCIDENT].[FechaHoraID].&[2020012623],2020012623,508
[DMH_INCIDENT].[FechaHoraID].&[2020012700],2020012700,382
[DMH_INCIDENT].[FechaHoraID].&[2020012701],2020012701,279
[DMH_INCIDENT].[FechaHoraID].&[2020012702],2020012702,192
[DMH_INCIDENT].[FechaHoraID].&[2020012703],2020012703,121
[DMH_INCIDENT].[FechaHoraID].&[2020012704],2020012704,108
[DMH_INCIDENT].[FechaHoraID].&[2020012705],2020012705,118
[DMH_INCIDENT].[FechaHoraID].&[2020012706],2020012706,258
[DMH_INCIDENT].[FechaHoraID].&[2020012707],2020012707,283
[DMH_INCIDENT].[FechaHoraID].&[2020012708],2020012708,362
[DMH_INCIDENT].[FechaHoraID].&[2020012709],2020012709,478
[DMH_INCIDENT].[FechaHoraID].&[2020012710],2020012710,499
[DMH_INCIDENT].[FechaHoraID].&[2020012711],2020012711,483
[DMH_INCIDENT].[FechaHoraID].&[2020012712],2020012712,511
[DMH_INCIDENT].[FechaHoraID].&[2020012713],2020012713,415
[DMH_INCIDENT].[FechaHoraID].&[2020012714],2020012714,505
[DMH_INCIDENT].[FechaHoraID].&[2020012715],2020012715,517
[DMH_INCIDENT].[FechaHoraID].&[2020012716],2020012716,437
[DMH_INCIDENT].[FechaHoraID].&[2020012717],2020012717,420
[DMH_INCIDENT].[FechaHoraID].&[2020012718],2020012718,477
[DMH_INCIDENT].[FechaHoraID].&[2020012719],2020012719,505
[DMH_INCIDENT].[FechaHoraID].&[2020012720],2020012720,517
[DMH_INCIDENT].[FechaHoraID].&[2020012721],2020012721,504
[DMH_INCIDENT].[FechaHoraID].&[2020012722],2020012722,463
[DMH_INCIDENT].[FechaHoraID].&[2020012723],2020012723,332
[DMH_INCIDENT].[FechaHoraID].&[2020012800],2020012800,266
[DMH_INCIDENT].[FechaHoraID].&[2020012801],2020012801,189
[DMH_INCIDENT].[FechaHoraID].&[2020012802],2020012802,138
[DMH_INCIDENT].[FechaHoraID].&[2020012803],2020012803,108
[DMH_INCIDENT].[FechaHoraID].&[2020012804],2020012804,98
[DMH_INCIDENT].[FechaHoraID].&[2020012805],2020012805,104
[DMH_INCIDENT].[FechaHoraID].&[2020012806],2020012806,202
[DMH_INCIDENT].[FechaHoraID].&[2020012807],2020012807,241
[DMH_INCIDENT].[FechaHoraID].&[2020012808],2020012808,310
[DMH_INCIDENT].[FechaHoraID].&[2020012809],2020012809,402
[DMH_INCIDENT].[FechaHoraID].&[2020012810],2020012810,463
[DMH_INCIDENT].[FechaHoraID].&[2020012811],2020012811,458
[DMH_INCIDENT].[FechaHoraID].&[2020012812],2020012812,465
[DMH_INCIDENT].[FechaHoraID].&[2020012813],2020012813,425
[DMH_INCIDENT].[FechaHoraID].&[2020012814],2020012814,494
[DMH_INCIDENT].[FechaHoraID].&[2020012815],2020012815,494
[DMH_INCIDENT].[FechaHoraID].&[2020012816],2020012816,464
[DMH_INCIDENT].[FechaHoraID].&[2020012817],2020012817,445
[DMH_INCIDENT].[FechaHoraID].&[2020012818],2020012818,430
[DMH_INCIDENT].[FechaHoraID].&[2020012819],2020012819,508
[DMH_INCIDENT].[FechaHoraID].&[2020012820],2020012820,475
[DMH_INCIDENT].[FechaHoraID].&[2020012821],2020012821,471
[DMH_INCIDENT].[FechaHoraID].&[2020012822],2020012822,449
[DMH_INCIDENT].[FechaHoraID].&[2020012823],2020012823,385
[DMH_INCIDENT].[FechaHoraID].&[2020012900],2020012900,290
[DMH_INCIDENT].[FechaHoraID].&[2020012901],2020012901,215
[DMH_INCIDENT].[FechaHoraID].&[2020012902],2020012902,180
[DMH_INCIDENT].[FechaHoraID].&[2020012903],2020012903,128
[DMH_INCIDENT].[FechaHoraID].&[2020012904],2020012904,93
[DMH_INCIDENT].[FechaHoraID].&[2020012905],2020012905,115
[DMH_INCIDENT].[FechaHoraID].&[2020012906],2020012906,197
[DMH_INCIDENT].[FechaHoraID].&[2020012907],2020012907,267
[DMH_INCIDENT].[FechaHoraID].&[2020012908],2020012908,318
[DMH_INCIDENT].[FechaHoraID].&[2020012909],2020012909,392
[DMH_INCIDENT].[FechaHoraID].&[2020012910],2020012910,449
[DMH_INCIDENT].[FechaHoraID].&[2020012911],2020012911,431
[DMH_INCIDENT].[FechaHoraID].&[2020012912],2020012912,476
[DMH_INCIDENT].[FechaHoraID].&[2020012913],2020012913,437
[DMH_INCIDENT].[FechaHoraID].&[2020012914],2020012914,498
[DMH_INCIDENT].[FechaHoraID].&[2020012915],2020012915,500
[DMH_INCIDENT].[FechaHoraID].&[2020012916],2020012916,471
[DMH_INCIDENT].[FechaHoraID].&[2020012917],2020012917,441
[DMH_INCIDENT].[FechaHoraID].&[2020012918],2020012918,442
[DMH_INCIDENT].[FechaHoraID].&[2020012919],2020012919,534
[DMH_INCIDENT].[FechaHoraID].&[2020012920],2020012920,461
[DMH_INCIDENT].[FechaHoraID].&[2020012921],2020012921,479
[DMH_INCIDENT].[FechaHoraID].&[2020012922],2020012922,491
[DMH_INCIDENT].[FechaHoraID].&[2020012923],2020012923,407
[DMH_INCIDENT].[FechaHoraID].&[2020013000],2020013000,306
[DMH_INCIDENT].[FechaHoraID].&[2020013001],2020013001,231
[DMH_INCIDENT].[FechaHoraID].&[2020013002],2020013002,188
[DMH_INCIDENT].[FechaHoraID].&[2020013003],2020013003,158
[DMH_INCIDENT].[FechaHoraID].&[2020013004],2020013004,127
[DMH_INCIDENT].[FechaHoraID].&[2020013005],2020013005,112
[DMH_INCIDENT].[FechaHoraID].&[2020013006],2020013006,201
[DMH_INCIDENT].[FechaHoraID].&[2020013007],2020013007,230
[DMH_INCIDENT].[FechaHoraID].&[2020013008],2020013008,294
[DMH_INCIDENT].[FechaHoraID].&[2020013009],2020013009,407
[DMH_INCIDENT].[FechaHoraID].&[2020013010],2020013010,460
[DMH_INCIDENT].[FechaHoraID].&[2020013011],2020013011,413
[DMH_INCIDENT].[FechaHoraID].&[2020013012],2020013012,443
[DMH_INCIDENT].[FechaHoraID].&[2020013013],2020013013,453
[DMH_INCIDENT].[FechaHoraID].&[2020013014],2020013014,467
[DMH_INCIDENT].[FechaHoraID].&[2020013015],2020013015,464
[DMH_INCIDENT].[FechaHoraID].&[2020013016],2020013016,481
[DMH_INCIDENT].[FechaHoraID].&[2020013017],2020013017,474
[DMH_INCIDENT].[FechaHoraID].&[2020013018],2020013018,521
[DMH_INCIDENT].[FechaHoraID].&[2020013019],2020013019,547
[DMH_INCIDENT].[FechaHoraID].&[2020013020],2020013020,532
[DMH_INCIDENT].[FechaHoraID].&[2020013021],2020013021,520
[DMH_INCIDENT].[FechaHoraID].&[2020013022],2020013022,568
[DMH_INCIDENT].[FechaHoraID].&[2020013023],2020013023,485
[DMH_INCIDENT].[FechaHoraID].&[2020013100],2020013100,380
[DMH_INCIDENT].[FechaHoraID].&[2020013101],2020013101,298
[DMH_INCIDENT].[FechaHoraID].&[2020013102],2020013102,249
[DMH_INCIDENT].[FechaHoraID].&[2020013103],2020013103,200
[DMH_INCIDENT].[FechaHoraID].&[2020013104],2020013104,143
[DMH_INCIDENT].[FechaHoraID].&[2020013105],2020013105,134
[DMH_INCIDENT].[FechaHoraID].&[2020013106],2020013106,238
[DMH_INCIDENT].[FechaHoraID].&[2020013107],2020013107,275
[DMH_INCIDENT].[FechaHoraID].&[2020013108],2020013108,304
[DMH_INCIDENT].[FechaHoraID].&[2020013109],2020013109,410
[DMH_INCIDENT].[FechaHoraID].&[2020013110],2020013110,468
[DMH_INCIDENT].[FechaHoraID].&[2020013111],2020013111,516
[DMH_INCIDENT].[FechaHoraID].&[2020013112],2020013112,531
[DMH_INCIDENT].[FechaHoraID].&[2020013113],2020013113,525
[DMH_INCIDENT].[FechaHoraID].&[2020013114],2020013114,535
[DMH_INCIDENT].[FechaHoraID].&[2020013115],2020013115,528
[DMH_INCIDENT].[FechaHoraID].&[2020013116],2020013116,490
[DMH_INCIDENT].[FechaHoraID].&[2020013117],2020013117,535
[DMH_INCIDENT].[FechaHoraID].&[2020013118],2020013118,568
[DMH_INCIDENT].[FechaHoraID].&[2020013119],2020013119,586
[DMH_INCIDENT].[FechaHoraID].&[2020013120],2020013120,677
[DMH_INCIDENT].[FechaHoraID].&[2020013121],2020013121,666
[DMH_INCIDENT].[FechaHoraID].&[2020013122],2020013122,736
[DMH_INCIDENT].[FechaHoraID].&[2020013123],2020013123,727
[DMH_INCIDENT].[FechaHoraID].&[2020020100],2020020100,672
[DMH_INCIDENT].[FechaHoraID].&[2020020101],2020020101,552
[DMH_INCIDENT].[FechaHoraID].&[2020020102],2020020102,546
[DMH_INCIDENT].[FechaHoraID].&[2020020103],2020020103,458
[DMH_INCIDENT].[FechaHoraID].&[2020020104],2020020104,366
[DMH_INCIDENT].[FechaHoraID].&[2020020105],2020020105,271
[DMH_INCIDENT].[FechaHoraID].&[2020020106],2020020106,254
[DMH_INCIDENT].[FechaHoraID].&[2020020107],2020020107,281
[DMH_INCIDENT].[FechaHoraID].&[2020020108],2020020108,382
[DMH_INCIDENT].[FechaHoraID].&[2020020109],2020020109,454
[DMH_INCIDENT].[FechaHoraID].&[2020020110],2020020110,500
[DMH_INCIDENT].[FechaHoraID].&[2020020111],2020020111,469
[DMH_INCIDENT].[FechaHoraID].&[2020020112],2020020112,461
[DMH_INCIDENT].[FechaHoraID].&[2020020113],2020020113,458
[DMH_INCIDENT].[FechaHoraID].&[2020020114],2020020114,481
[DMH_INCIDENT].[FechaHoraID].&[2020020115],2020020115,481
[DMH_INCIDENT].[FechaHoraID].&[2020020116],2020020116,477
[DMH_INCIDENT].[FechaHoraID].&[2020020117],2020020117,514
