[DMH_INCIDENT].[HoraId].[HoraId].[MEMBER_UNIQUE_NAME],[DMH_INCIDENT].[HoraId].[HoraId].[MEMBER_CAPTION],[Measures].[SumaIncidentes]
[DMH_INCIDENT].[HoraId].&[000757],000757,287
[DMH_INCIDENT].[HoraId].&[000758],000758,282
[DMH_INCIDENT].[HoraId].&[000759],000759,313
[DMH_INCIDENT].[HoraId].&[000800],000800,301
[DMH_INCIDENT].[HoraId].&[000801],000801,311
[DMH_INCIDENT].[HoraId].&[000802],000802,295
[DMH_INCIDENT].[HoraId].&[000803],000803,279
[DMH_INCIDENT].[HoraId].&[000804],000804,263
[DMH_INCIDENT].[HoraId].&[000805],000805,323
[DMH_INCIDENT].[HoraId].&[000806],000806,290
[DMH_INCIDENT].[HoraId].&[000807],000807,281
[DMH_INCIDENT].[HoraId].&[000808],000808,298
[DMH_INCIDENT].[HoraId].&[000809],000809,281
[DMH_INCIDENT].[HoraId].&[000810],000810,286
[DMH_INCIDENT].[HoraId].&[000811],000811,320
[DMH_INCIDENT].[HoraId].&[000812],000812,294
[DMH_INCIDENT].[HoraId].&[000813],000813,305
[DMH_INCIDENT].[HoraId].&[000814],000814,311
[DMH_INCIDENT].[HoraId].&[000815],000815,281
[DMH_INCIDENT].[HoraId].&[000816],000816,288
[DMH_INCIDENT].[HoraId].&[000817],000817,273
[DMH_INCIDENT].[HoraId].&[000818],000818,270
[DMH_INCIDENT].[HoraId].&[000819],000819,300
[DMH_INCIDENT].[HoraId].&[000820],000820,278
[DMH_INCIDENT].[HoraId].&[000821],000821,306
[DMH_INCIDENT].[HoraId].&[000822],000822,310
[DMH_INCIDENT].[HoraId].&[000823],000823,291
[DMH_INCIDENT].[HoraId].&[000824],000824,290
[DMH_INCIDENT].[HoraId].&[000825],000825,293
[DMH_INCIDENT].[HoraId].&[000826],000826,287
[DMH_INCIDENT].[HoraId].&[000827],000827,276
[DMH_INCIDENT].[HoraId].&[000828],000828,318
[DMH_INCIDENT].[HoraId].&[000829],000829,313
[DMH_INCIDENT].[HoraId].&[000830],000830,287
[DMH_INCIDENT].[HoraId].&[000831],000831,315
[DMH_INCIDENT].[HoraId].&[000832],000832,278
[DMH_INCIDENT].[HoraId].&[000833],000833,278
[DMH_INCIDENT].[HoraId].&[000834],000834,254
[DMH_INCIDENT].[HoraId].&[000835],000835,299
[DMH_INCIDENT].[HoraId].&[000836],000836,315
[DMH_INCIDENT].[HoraId].&[000837],000837,318
[DMH_INCIDENT].[HoraId].&[000838],000838,288
[DMH_INCIDENT].[HoraId].&[000839],000839,279
[DMH_INCIDENT].[HoraId].&[000840],000840,285
[DMH_INCIDENT].[HoraId].&[000841],000841,285
[DMH_INCIDENT].[HoraId].&[000842],000842,264
[DMH_INCIDENT].[HoraId].&[000843],000843,318
[DMH_INCIDENT].[HoraId].&[000844],000844,288
[DMH_INCIDENT].[HoraId].&[000845],000845,341
[DMH_INCIDENT].[HoraId].&[000846],000846,276
[DMH_INCIDENT].[HoraId].&[000847],000847,306
[DMH_INCIDENT].[HoraId].&[000848],000848,268
[DMH_INCIDENT].[HoraId].&[000849],000849,287
[DMH_INCIDENT].[HoraId].&[000850],000850,304
[DMH_INCIDENT].[HoraId].&[000851],000851,294
[DMH_INCIDENT].[HoraId].&[000852],000852,274
[DMH_INCIDENT].[HoraId].&[000853],000853,267
[DMH_INCIDENT].[HoraId].&[000854],000854,276
[DMH_INCIDENT].[HoraId].&[000855],000855,294
[DMH_INCIDENT].[HoraId].&[000856],000856,286
[DMH_INCIDENT].[HoraId].&[000857],000857,295
[DMH_INCIDENT].[HoraId].&[000858],000858,289
[DMH_INCIDENT].[HoraId].&[000859],000859,288
[DMH_INCIDENT].[HoraId].&[000900],000900,296
[DMH_INCIDENT].[HoraId].&[000901],000901,285
[DMH_INCIDENT].[HoraId].&[000902],000902,311
[DMH_INCIDENT].[HoraId].&[000903],000903,276
[DMH_INCIDENT].[HoraId].&[000904],000904,294
[DMH_INCIDENT].[HoraId].&[000905],000905,286
[DMH_INCIDENT].[HoraId].&[000906],000906,280
[DMH_INCIDENT].[HoraId].&[000907],000907,267
[DMH_INCIDENT].[HoraId].&[000908],000908,269
[DMH_INCIDENT].[HoraId].&[000909],000909,303
[DMH_INCIDENT].[HoraId].&[000910],000910,242
[DMH_INCIDENT].[HoraId].&[000911],000911,298
[DMH_INCIDENT].[HoraId].&[000912],000912,279
[DMH_INCIDENT].[HoraId].&[000913],000913,297
[DMH_INCIDENT].[HoraId].&[000914],000914,279
[DMH_INCIDENT].[HoraId].&[000915],000915,283
[DMH_INCIDENT].[HoraId].&[000916],000916,279
[DMH_INCIDENT].[HoraId].&[000917],000917,311
[DMH_INCIDENT].[HoraId].&[000918],000918,305
[DMH_INCIDENT].[HoraId].&[000919],000919,315
[DMH_INCIDENT].[HoraId].&[000920],000920,280
[DMH_INCIDENT].[HoraId].&[000921],000921,280
[DMH_INCIDENT].[HoraId].&[000922],000922,278
[DMH_INCIDENT].[HoraId].&[000923],000923,270
[DMH_INCIDENT].[HoraId].&[000924],000924,278
[DMH_INCIDENT].[HoraId].&[000925],000925,294
[DMH_INCIDENT].[HoraId].&[000926],000926,299
[DMH_INCIDENT].[HoraId].&[000927],000927,286
[DMH_INCIDENT].[HoraId].&[000928],000928,290
[DMH_INCIDENT].[HoraId].&[000929],000929,298
[DMH_INCIDENT].[HoraId].&[000930],000930,295
[DMH_INCIDENT].[HoraId].&[000931],000931,302
[DMH_INCIDENT].[HoraId].&[000932],000932,248
[DMH_INCIDENT].[HoraId].&[000933],000933,314
[DMH_INCIDENT].[HoraId].&[000934],000934,283
[DMH_INCIDENT].[HoraId].&[000935],000935,308
[DMH_INCIDENT].[HoraId].&[000936],000936,297
[DMH_INCIDENT].[HoraId].&[000937],000937,290
[DMH_INCIDENT].[HoraId].&[000938],000938,287
[DMH_INCIDENT].[HoraId].&[000939],000939,264
[DMH_INCIDENT].[HoraId].&[000940],000940,276
[DMH_INCIDENT].[HoraId].&[000941],000941,294
[DMH_INCIDENT].[HoraId].&[000942],000942,288
[DMH_INCIDENT].[HoraId].&[000943],000943,288
[DMH_INCIDENT].[HoraId].&[000944],000944,269
[DMH_INCIDENT].[HoraId].&[000945],000945,292
[DMH_INCIDENT].[HoraId].&[000946],000946,285
[DMH_INCIDENT].[HoraId].&[000947],000947,286
[DMH_INCIDENT].[HoraId].&[000948],000948,285
[DMH_INCIDENT].[HoraId].&[000949],000949,312
[DMH_INCIDENT].[HoraId].&[000950],000950,325
[DMH_INCIDENT].[HoraId].&[000951],000951,275
[DMH_INCIDENT].[HoraId].&[000952],000952,271
[DMH_INCIDENT].[HoraId].&[000953],000953,285
[DMH_INCIDENT].[HoraId].&[000954],000954,286
[DMH_INCIDENT].[HoraId].&[000955],000955,299
[DMH_INCIDENT].[HoraId].&[000956],000956,298
[DMH_INCIDENT].[HoraId].&[000957],000957,279
[DMH_INCIDENT].[HoraId].&[000958],000958,293
[DMH_INCIDENT].[HoraId].&[000959],000959,286
[DMH_INCIDENT].[HoraId].&[001000],001000,281
[DMH_INCIDENT].[HoraId].&[001001],001001,294
[DMH_INCIDENT].[HoraId].&[001002],001002,271
[DMH_INCIDENT].[HoraId].&[001003],001003,292
[DMH_INCIDENT].[HoraId].&[001004],001004,290
[DMH_INCIDENT].[HoraId].&[001005],001005,279
[DMH_INCIDENT].[HoraId].&[001006],001006,322
[DMH_INCIDENT].[HoraId].&[001007],001007,299
[DMH_INCIDENT].[HoraId].&[001008],001008,284
[DMH_INCIDENT].[HoraId].&[001009],001009,270
[DMH_INCIDENT].[HoraId].&[001010],001010,301
[DMH_INCIDENT].[HoraId].&[001011],001011,270
[DMH_INCIDENT].[HoraId].&[001012],001012,281
[DMH_INCIDENT].[HoraId].&[001013],001013,269
[DMH_INCIDENT].[HoraId].&[001014],001014,305
[DMH_INCIDENT].[HoraId].&[001015],001015,277
[DMH_INCIDENT].[HoraId].&[001016],001016,295
[DMH_INCIDENT].[HoraId].&[001017],001017,291
[DMH_INCIDENT].[HoraId].&[001018],001018,288
[DMH_INCIDENT].[HoraId].&[001019],001019,263
[DMH_INCIDENT].[HoraId].&[001020],001020,283
[DMH_INCIDENT].[HoraId].&[001021],001021,306
[DMH_INCIDENT].[HoraId].&[001022],001022,299
[DMH_INCIDENT].[HoraId].&[001023],001023,273
[DMH_INCIDENT].[HoraId].&[001024],001024,310
[DMH_INCIDENT].[HoraId].&[001025],001025,327
[DMH_INCIDENT].[HoraId].&[001026],001026,280
[DMH_INCIDENT].[HoraId].&[001027],001027,254
[DMH_INCIDENT].[HoraId].&[001028],001028,278
[DMH_INCIDENT].[HoraId].&[001029],001029,285
[DMH_INCIDENT].[HoraId].&[001030],001030,320
[DMH_INCIDENT].[HoraId].&[001031],001031,312
[DMH_INCIDENT].[HoraId].&[001032],001032,297
[DMH_INCIDENT].[HoraId].&[001033],001033,296
[DMH_INCIDENT].[HoraId].&[001034],001034,256
[DMH_INCIDENT].[HoraId].&[001035],001035,284
[DMH_INCIDENT].[HoraId].&[001036],001036,258
[DMH_INCIDENT].[HoraId].&[001037],001037,283
[DMH_INCIDENT].[HoraId].&[001038],001038,284
[DMH_INCIDENT].[HoraId].&[001039],001039,315
[DMH_INCIDENT].[HoraId].&[001040],001040,318
[DMH_INCIDENT].[HoraId].&[001041],001041,311
[DMH_INCIDENT].[HoraId].&[001042],001042,301
[DMH_INCIDENT].[HoraId].&[001043],001043,276
[DMH_INCIDENT].[HoraId].&[001044],001044,290
[DMH_INCIDENT].[HoraId].&[001045],001045,283
[DMH_INCIDENT].[HoraId].&[001046],001046,273
[DMH_INCIDENT].[HoraId].&[001047],001047,265
[DMH_INCIDENT].[HoraId].&[001048],001048,318
[DMH_INCIDENT].[HoraId].&[001049],001049,275
[DMH_INCIDENT].[HoraId].&[001050],001050,286
[DMH_INCIDENT].[HoraId].&[001051],001051,265
[DMH_INCIDENT].[HoraId].&[001052],001052,302
[DMH_INCIDENT].[HoraId].&[001053],001053,272
[DMH_INCIDENT].[HoraId].&[001054],001054,300
[DMH_INCIDENT].[HoraId].&[001055],001055,292
[DMH_INCIDENT].[HoraId].&[001056],001056,290
[DMH_INCIDENT].[HoraId].&[001057],001057,287
[DMH_INCIDENT].[HoraId].&[001058],001058,304
[DMH_INCIDENT].[HoraId].&[001059],001059,291
[DMH_INCIDENT].[HoraId].&[001100],001100,282
[DMH_INCIDENT].[HoraId].&[001101],001101,294
[DMH_INCIDENT].[HoraId].&[001102],001102,309
[DMH_INCIDENT].[HoraId].&[001103],001103,298
[DMH_INCIDENT].[HoraId].&[001104],001104,308
[DMH_INCIDENT].[HoraId].&[001105],001105,274
[DMH_INCIDENT].[HoraId].&[001106],001106,315
[DMH_INCIDENT].[HoraId].&[001107],001107,280
[DMH_INCIDENT].[HoraId].&[001108],001108,330
[DMH_INCIDENT].[HoraId].&[001109],001109,270
[DMH_INCIDENT].[HoraId].&[001110],001110,301
[DMH_INCIDENT].[HoraId].&[001111],001111,293
[DMH_INCIDENT].[HoraId].&[001112],001112,289
[DMH_INCIDENT].[HoraId].&[001113],001113,270
[DMH_INCIDENT].[HoraId].&[001114],001114,281
[DMH_INCIDENT].[HoraId].&[001115],001115,281
[DMH_INCIDENT].[HoraId].&[001116],001116,273
[DMH_INCIDENT].[HoraId].&[001117],001117,286
[DMH_INCIDENT].[HoraId].&[001118],001118,266
[DMH_INCIDENT].[HoraId].&[001119],001119,329
[DMH_INCIDENT].[HoraId].&[001120],001120,298
[DMH_INCIDENT].[HoraId].&[001121],001121,303
[DMH_INCIDENT].[HoraId].&[001122],001122,293
[DMH_INCIDENT].[HoraId].&[001123],001123,277
[DMH_INCIDENT].[HoraId].&[001124],001124,275
[DMH_INCIDENT].[HoraId].&[001125],001125,297
[DMH_INCIDENT].[HoraId].&[001126],001126,260
[DMH_INCIDENT].[HoraId].&[001127],001127,283
[DMH_INCIDENT].[HoraId].&[001128],001128,280
[DMH_INCIDENT].[HoraId].&[001129],001129,275
[DMH_INCIDENT].[HoraId].&[001130],001130,287
[DMH_INCIDENT].[HoraId].&[001131],001131,313
[DMH_INCIDENT].[HoraId].&[001132],001132,289
[DMH_INCIDENT].[HoraId].&[001133],001133,294
[DMH_INCIDENT].[HoraId].&[001134],001134,283
[DMH_INCIDENT].[HoraId].&[001135],001135,275
[DMH_INCIDENT].[HoraId].&[001136],001136,277
[DMH_INCIDENT].[HoraId].&[001137],001137,275
[DMH_INCIDENT].[HoraId].&[001138],001138,288
[DMH_INCIDENT].[HoraId].&[001139],001139,290
[DMH_INCIDENT].[HoraId].&[001140],001140,294
[DMH_INCIDENT].[HoraId].&[001141],001141,293
[DMH_INCIDENT].[HoraId].&[001142],001142,302
[DMH_INCIDENT].[HoraId].&[001143],001143,263
[DMH_INCIDENT].[HoraId].&[001144],001144,299
[DMH_INCIDENT].[HoraId].&[001145],001145,279
[DMH_INCIDENT].[HoraId].&[001146],001146,252
[DMH_INCIDENT].[HoraId].&[001147],001147,265
[DMH_INCIDENT].[HoraId].&[001148],001148,268
[DMH_INCIDENT].[HoraId].&[001149],001149,295
[DMH_INCIDENT].[HoraId].&[001150],001150,282
[DMH_INCIDENT].[HoraId].&[001151],001151,292
[DMH_INCIDENT].[HoraId].&[001152],001152,280
[DMH_INCIDENT].[HoraId].&[001153],001153,300
[DMH_INCIDENT].[HoraId].&[001154],001154,288
[DMH_INCIDENT].[HoraId].&[001155],001155,282
[DMH_INCIDENT].[HoraId].&[001156],001156,268
[DMH_INCIDENT].[HoraId].&[001157],001157,307
[DMH_INCIDENT].[HoraId].&[001158],001158,300
[DMH_INCIDENT].[HoraId].&[001159],001159,268
[DMH_INCIDENT].[HoraId].&[001200],001200,269
[DMH_INCIDENT].[HoraId].&[001201],001201,282
[DMH_INCIDENT].[HoraId].&[001202],001202,284
[DMH_INCIDENT].[HoraId].&[001203],001203,268
[DMH_INCIDENT].[HoraId].&[001204],001204,283
[DMH_INCIDENT].[HoraId].&[001205],001205,293
[DMH_INCIDENT].[HoraId].&[001206],001206,287
[DMH_INCIDENT].[HoraId].&[001207],001207,305
[DMH_INCIDENT].[HoraId].&[001208],001208,293
[DMH_INCIDENT].[HoraId].&[001209],001209,261
[DMH_INCIDENT].[HoraId].&[001210],001210,317
[DMH_INCIDENT].[HoraId].&[001211],001211,304
[DMH_INCIDENT].[HoraId].&[001212],001212,277
[DMH_INCIDENT].[HoraId].&[001213],001213,267
[DMH_INCIDENT].[HoraId].&[001214],001214,299
[DMH_INCIDENT].[HoraId].&[001215],001215,302
[DMH_INCIDENT].[HoraId].&[001216],001216,262
[DMH_INCIDENT].[HoraId].&[001217],001217,306
[DMH_INCIDENT].[HoraId].&[001218],001218,282
[DMH_INCIDENT].[HoraId].&[001219],001219,304
[DMH_INCIDENT].[HoraId].&[001220],001220,281
[DMH_INCIDENT].[HoraId].&[001221],001221,273
[DMH_INCIDENT].[HoraId].&[001222],001222,252
[DMH_INCIDENT].[HoraId].&[001223],001223,285
[DMH_INCIDENT].[HoraId].&[001224],001224,281
[DMH_INCIDENT].[HoraId].&[001225],001225,288
[DMH_INCIDENT].[HoraId].&[001226],001226,269
[DMH_INCIDENT].[HoraId].&[001227],001227,305
[DMH_INCIDENT].[HoraId].&[001228],001228,288
[DMH_INCIDENT].[HoraId].&[001229],001229,286
[DMH_INCIDENT].[HoraId].&[001230],001230,289
[DMH_INCIDENT].[HoraId].&[001231],001231,279
[DMH_INCIDENT].[HoraId].&[001232],001232,276
[DMH_INCIDENT].[HoraId].&[001233],001233,290
[DMH_INCIDENT].[HoraId].&[001234],001234,293
[DMH_INCIDENT].[HoraId].&[001235],001235,253
[DMH_INCIDENT].[HoraId].&[001236],001236,284
[DMH_INCIDENT].[HoraId].&[001237],001237,270
[DMH_INCIDENT].[HoraId].&[001238],001238,288
[DMH_INCIDENT].[HoraId].&[001239],001239,289
[DMH_INCIDENT].[HoraId].&[001240],001240,283
[DMH_INCIDENT].[HoraId].&[001241],001241,278
[DMH_INCIDENT].[HoraId].&[001242],001242,277
[DMH_INCIDENT].[HoraId].&[001243],001243,320
[DMH_INCIDENT].[HoraId].&[001244],001244,282
[DMH_INCIDENT].[HoraId].&[001245],001245,280
[DMH_INCIDENT].[HoraId].&[001246],001246,290
[DMH_INCIDENT].[HoraId].&[001247],001247,300
[DMH_INCIDENT].[HoraId].&[001248],001248,310
[DMH_INCIDENT].[HoraId].&[001249],001249,288
[DMH_INCIDENT].[HoraId].&[001250],001250,287
[DMH_INCIDENT].[HoraId].&[001251],001251,296
[DMH_INCIDENT].[HoraId].&[001252],001252,283
[DMH_INCIDENT].[HoraId].&[001253],001253,279
[DMH_INCIDENT].[HoraId].&[001254],001254,275
[DMH_INCIDENT].[HoraId].&[001255],001255,281
[DMH_INCIDENT].[HoraId].&[001256],001256,266
[DMH_INCIDENT].[HoraId].&[001257],001257,300
[DMH_INCIDENT].[HoraId].&[001258],001258,262
[DMH_INCIDENT].[HoraId].&[001259],001259,294
[DMH_INCIDENT].[HoraId].&[001300],001300,292
[DMH_INCIDENT].[HoraId].&[001301],001301,281
[DMH_INCIDENT].[HoraId].&[001302],001302,290
[DMH_INCIDENT].[HoraId].&[001303],001303,284
[DMH_INCIDENT].[HoraId].&[001304],001304,285
[DMH_INCIDENT].[HoraId].&[001305],001305,302
[DMH_INCIDENT].[HoraId].&[001306],001306,275
[DMH_INCIDENT].[HoraId].&[001307],001307,286
[DMH_INCIDENT].[HoraId].&[001308],001308,303
[DMH_INCIDENT].[HoraId].&[001309],001309,310
[DMH_INCIDENT].[HoraId].&[001310],001310,266
[DMH_INCIDENT].[HoraId].&[001311],001311,261
[DMH_INCIDENT].[HoraId].&[001312],001312,280
[DMH_INCIDENT].[HoraId].&[001313],001313,298
[DMH_INCIDENT].[HoraId].&[001314],001314,281
[DMH_INCIDENT].[HoraId].&[001315],001315,280
[DMH_INCIDENT].[HoraId].&[001316],001316,271
[DMH_INCIDENT].[HoraId].&[001317],001317,290
[DMH_INCIDENT].[HoraId].&[001318],001318,268
[DMH_INCIDENT].[HoraId].&[001319],001319,299
[DMH_INCIDENT].[HoraId].&[001320],001320,298
[DMH_INCIDENT].[HoraId].&[001321],001321,291
[DMH_INCIDENT].[HoraId].&[001322],001322,282
[DMH_INCIDENT].[HoraId].&[001323],001323,306
[DMH_INCIDENT].[HoraId].&[001324],001324,316
[DMH_INCIDENT].[HoraId].&[001325],001325,264
[DMH_INCIDENT].[HoraId].&[001326],001326,290
[DMH_INCIDENT].[HoraId].&[001327],001327,288
[DMH_INCIDENT].[HoraId].&[001328],001328,248
[DMH_INCIDENT].[HoraId].&[001329],001329,317
[DMH_INCIDENT].[HoraId].&[001330],001330,282
[DMH_INCIDENT].[HoraId].&[001331],001331,285
[DMH_INCIDENT].[HoraId].&[001332],001332,263
[DMH_INCIDENT].[HoraId].&[001333],001333,282
[DMH_INCIDENT].[HoraId].&[001334],001334,289
[DMH_INCIDENT].[HoraId].&[001335],001335,280
[DMH_INCIDENT].[HoraId].&[001336],001336,292
[DMH_INCIDENT].[HoraId].&[001337],001337,240
[DMH_INCIDENT].[HoraId].&[001338],001338,298
[DMH_INCIDENT].[HoraId].&[001339],001339,295
[DMH_INCIDENT].[HoraId].&[001340],001340,285
[DMH_INCIDENT].[HoraId].&[001341],001341,290
[DMH_INCIDENT].[HoraId].&[001342],001342,283
[DMH_INCIDENT].[HoraId].&[001343],001343,307
[DMH_INCIDENT].[HoraId].&[001344],001344,271
[DMH_INCIDENT].[HoraId].&[001345],001345,308
[DMH_INCIDENT].[HoraId].&[001346],001346,274
[DMH_INCIDENT].[HoraId].&[001347],001347,260
[DMH_INCIDENT].[HoraId].&[001348],001348,272
[DMH_INCIDENT].[HoraId].&[001349],001349,304
[DMH_INCIDENT].[HoraId].&[001350],001350,300
[DMH_INCIDENT].[HoraId].&[001351],001351,267
[DMH_INCIDENT].[HoraId].&[001352],001352,290
[DMH_INCIDENT].[HoraId].&[001353],001353,274
[DMH_INCIDENT].[HoraId].&[001354],001354,277
[DMH_INCIDENT].[HoraId].&[001355],001355,293
[DMH_INCIDENT].[HoraId].&[001356],001356,274
[DMH_INCIDENT].[HoraId].&[001357],001357,292
[DMH_INCIDENT].[HoraId].&[001358],001358,289
[DMH_INCIDENT].[HoraId].&[001359],001359,273
[DMH_INCIDENT].[HoraId].&[001400],001400,244
[DMH_INCIDENT].[HoraId].&[001401],001401,282
[DMH_INCIDENT].[HoraId].&[001402],001402,287
[DMH_INCIDENT].[HoraId].&[001403],001403,284
[DMH_INCIDENT].[HoraId].&[001404],001404,284
[DMH_INCIDENT].[HoraId].&[001405],001405,295
[DMH_INCIDENT].[HoraId].&[001406],001406,278
[DMH_INCIDENT].[HoraId].&[001407],001407,267
[DMH_INCIDENT].[HoraId].&[001408],001408,267
[DMH_INCIDENT].[HoraId].&[001409],001409,265
[DMH_INCIDENT].[HoraId].&[001410],001410,301
[DMH_INCIDENT].[HoraId].&[001411],001411,287
[DMH_INCIDENT].[HoraId].&[001412],001412,261
[DMH_INCIDENT].[HoraId].&[001413],001413,282
[DMH_INCIDENT].[HoraId].&[001414],001414,271
[DMH_INCIDENT].[HoraId].&[001415],001415,270
[DMH_INCIDENT].[HoraId].&[001416],001416,263
[DMH_INCIDENT].[HoraId].&[001417],001417,282
[DMH_INCIDENT].[HoraId].&[001418],001418,289
[DMH_INCIDENT].[HoraId].&[001419],001419,294
[DMH_INCIDENT].[HoraId].&[001420],001420,307
[DMH_INCIDENT].[HoraId].&[001421],001421,272
[DMH_INCIDENT].[HoraId].&[001422],001422,276
[DMH_INCIDENT].[HoraId].&[001423],001423,290
[DMH_INCIDENT].[HoraId].&[001424],001424,299
[DMH_INCIDENT].[HoraId].&[001425],001425,281
[DMH_INCIDENT].[HoraId].&[001426],001426,255
[DMH_INCIDENT].[HoraId].&[001427],001427,268
[DMH_INCIDENT].[HoraId].&[001428],001428,284
[DMH_INCIDENT].[HoraId].&[001429],001429,293
[DMH_INCIDENT].[HoraId].&[001430],001430,280
[DMH_INCIDENT].[HoraId].&[001431],001431,266
[DMH_INCIDENT].[HoraId].&[001432],001432,266
[DMH_INCIDENT].[HoraId].&[001433],001433,276
[DMH_INCIDENT].[HoraId].&[001434],001434,265
[DMH_INCIDENT].[HoraId].&[001435],001435,322
[DMH_INCIDENT].[HoraId].&[001436],001436,300
[DMH_INCIDENT].[HoraId].&[001437],001437,268
[DMH_INCIDENT].[HoraId].&[001438],001438,285
[DMH_INCIDENT].[HoraId].&[001439],001439,280
[DMH_INCIDENT].[HoraId].&[001440],001440,288
[DMH_INCIDENT].[HoraId].&[001441],001441,290
[DMH_INCIDENT].[HoraId].&[001442],001442,296
[DMH_INCIDENT].[HoraId].&[001443],001443,273
[DMH_INCIDENT].[HoraId].&[001444],001444,272
[DMH_INCIDENT].[HoraId].&[001445],001445,303
[DMH_INCIDENT].[HoraId].&[001446],001446,270
[DMH_INCIDENT].[HoraId].&[001447],001447,257
[DMH_INCIDENT].[HoraId].&[001448],001448,284
[DMH_INCIDENT].[HoraId].&[001449],001449,286
[DMH_INCIDENT].[HoraId].&[001450],001450,247
[DMH_INCIDENT].[HoraId].&[001451],001451,280
[DMH_INCIDENT].[HoraId].&[001452],001452,302
[DMH_INCIDENT].[HoraId].&[001453],001453,303
[DMH_INCIDENT].[HoraId].&[001454],001454,283
[DMH_INCIDENT].[HoraId].&[001455],001455,282
[DMH_INCIDENT].[HoraId].&[001456],001456,283
[DMH_INCIDENT].[HoraId].&[001457],001457,261
[DMH_INCIDENT].[HoraId].&[001458],001458,269
[DMH_INCIDENT].[HoraId].&[001459],001459,293
[DMH_INCIDENT].[HoraId].&[001500],001500,302
[DMH_INCIDENT].[HoraId].&[001501],001501,309
[DMH_INCIDENT].[HoraId].&[001502],001502,305
[DMH_INCIDENT].[HoraId].&[001503],001503,278
[DMH_INCIDENT].[HoraId].&[001504],001504,282
[DMH_INCIDENT].[HoraId].&[001505],001505,295
[DMH_INCIDENT].[HoraId].&[001506],001506,276
[DMH_INCIDENT].[HoraId].&[001507],001507,266
[DMH_INCIDENT].[HoraId].&[001508],001508,271
[DMH_INCIDENT].[HoraId].&[001509],001509,259
[DMH_INCIDENT].[HoraId].&[001510],001510,266
[DMH_INCIDENT].[HoraId].&[001511],001511,252
[DMH_INCIDENT].[HoraId].&[001512],001512,284
[DMH_INCIDENT].[HoraId].&[001513],001513,275
[DMH_INCIDENT].[HoraId].&[001514],001514,276
[DMH_INCIDENT].[HoraId].&[001515],001515,280
[DMH_INCIDENT].[HoraId].&[001516],001516,295
[DMH_INCIDENT].[HoraId].&[001517],001517,312
[DMH_INCIDENT].[HoraId].&[001518],001518,289
[DMH_INCIDENT].[HoraId].&[001519],001519,315
[DMH_INCIDENT].[HoraId].&[001520],001520,249
[DMH_INCIDENT].[HoraId].&[001521],001521,287
[DMH_INCIDENT].[HoraId].&[001522],001522,264
[DMH_INCIDENT].[HoraId].&[001523],001523,292
[DMH_INCIDENT].[HoraId].&[001524],001524,266
[DMH_INCIDENT].[HoraId].&[001525],001525,305
[DMH_INCIDENT].[HoraId].&[001526],001526,280
[DMH_INCIDENT].[HoraId].&[001527],001527,284
[DMH_INCIDENT].[HoraId].&[001528],001528,295
[DMH_INCIDENT].[HoraId].&[001529],001529,293
[DMH_INCIDENT].[HoraId].&[001530],001530,282
[DMH_INCIDENT].[HoraId].&[001531],001531,283
[DMH_INCIDENT].[HoraId].&[001532],001532,273
[DMH_INCIDENT].[HoraId].&[001533],001533,296
[DMH_INCIDENT].[HoraId].&[001534],001534,300
[DMH_INCIDENT].[HoraId].&[001535],001535,291
[DMH_INCIDENT].[HoraId].&[001536],001536,298
[DMH_INCIDENT].[HoraId].&[001537],001537,284
[DMH_INCIDENT].[HoraId].&[001538],001538,278
[DMH_INCIDENT].[HoraId].&[001539],001539,283
[DMH_INCIDENT].[HoraId].&[001540],001540,319
[DMH_INCIDENT].[HoraId].&[001541],001541,266
[DMH_INCIDENT].[HoraId].&[001542],001542,266
[DMH_INCIDENT].[HoraId].&[001543],001543,273
[DMH_INCIDENT].[HoraId].&[001544],001544,266
[DMH_INCIDENT].[HoraId].&[001545],001545,301
[DMH_INCIDENT].[HoraId].&[001546],001546,268
[DMH_INCIDENT].[HoraId].&[001547],001547,268
[DMH_INCIDENT].[HoraId].&[001548],001548,278
[DMH_INCIDENT].[HoraId].&[001549],001549,297
[DMH_INCIDENT].[HoraId].&[001550],001550,283
[DMH_INCIDENT].[HoraId].&[001551],001551,266
[DMH_INCIDENT].[HoraId].&[001552],001552,291
[DMH_INCIDENT].[HoraId].&[001553],001553,264
[DMH_INCIDENT].[HoraId].&[001554],001554,284
[DMH_INCIDENT].[HoraId].&[001555],001555,301
[DMH_INCIDENT].[HoraId].&[001556],001556,297
[DMH_INCIDENT].[HoraId].&[001557],001557,288
[DMH_INCIDENT].[HoraId].&[001558],001558,261
[DMH_INCIDENT].[HoraId].&[001559],001559,255
[DMH_INCIDENT].[HoraId].&[001600],001600,283
[DMH_INCIDENT].[HoraId].&[001601],001601,270
[DMH_INCIDENT].[HoraId].&[001602],001602,305
[DMH_INCIDENT].[HoraId].&[001603],001603,297
[DMH_INCIDENT].[HoraId].&[001604],001604,279
[DMH_INCIDENT].[HoraId].&[001605],001605,276
[DMH_INCIDENT].[HoraId].&[001606],001606,239
[DMH_INCIDENT].[HoraId].&[001607],001607,300
[DMH_INCIDENT].[HoraId].&[001608],001608,256
[DMH_INCIDENT].[HoraId].&[001609],001609,280
[DMH_INCIDENT].[HoraId].&[001610],001610,300
[DMH_INCIDENT].[HoraId].&[001611],001611,268
[DMH_INCIDENT].[HoraId].&[001612],001612,267
